name,text
Virat Kohli,@ICC Thanks @ICC  😊
Virat Kohli,@vkfofficial Thank you @vkfofficial  😊
Virat Kohli,@ViratGang Thanks guys @ViratGang
Virat Kohli,@SunielVShetty Thanks Suniel Bhai
Virat Kohli,@bhogleharsha Thank you @bhogleharsha
Virat Kohli,@ValvolineIndia Thanks @ValvolineIndia 😊
Virat Kohli,@remit2india Thanks @remit2india  😊
Virat Kohli,@AMtouristerIN Thanks @AMtouristerIN  😊
Virat Kohli,@AudiIN Thanks @AudiIN  😊
Virat Kohli,@HomeOfCricket Thanks @HomeOfCricket  😊
Virat Kohli,@StarFootball Thanks @StarFootball  😊
Virat Kohli,@sanjaymanjrekar Thank you Sanjay bhai
Virat Kohli,@rashidkhan_19 Thanks for the wishes Rashid
Virat Kohli,@IamShivamDube Thanks Shivam
Virat Kohli,@RaviShastriOfc Thank you for the wishes Ravi bhai
Virat Kohli,@JadhavKedar Thanks Kejo
Virat Kohli,@tiwarymanoj Thanks Manoj
Virat Kohli,@akshar2026 Thanks for the wishes Akshar
Virat Kohli,@surya_14kumar Thanks Surya
Virat Kohli,@vijayshankar260 Thanks Vijay
Virat Kohli,@imkuldeep18 Thanks for the wishes Kuliya
Virat Kohli,@Sundarwashi5 Thanks Washy
Virat Kohli,@Wriddhipops Thanks Wriddhi
Virat Kohli,@ImIshant Thanks Ishi
Virat Kohli,@SDhawan25 Thanks Jatt Ji
Virat Kohli,@FCGoaOfficial Thanks team #ForcaGoa 😊
Virat Kohli,@IndSuperLeague Thanks @IndSuperLeague  😊
Virat Kohli,@RCBTweets Thanks team! #PlayBold 😊
Virat Kohli,@RCBTweets Thanks guys for the wishes. 😊
Virat Kohli,@StarSportsIndia Thanks @StarSportsIndia 😊
Virat Kohli,@JayShah Thank you for the kinds words Jay.
Virat Kohli,@ShreyasIyer15 Thanks Shreyas
Virat Kohli,@KP24 Thank you KP
Virat Kohli,@MohammadKaif Thank you Kaif bhai
Virat Kohli,@pandey_ishwar Thanks for the wishes Pandey ji.
Virat Kohli,@HKane @ViratKohli Thanks Harry
Virat Kohli,@ivivianrichards Thank you Sir Viv  😊
Virat Kohli,@MishiAmit Thanks Mishi bhai
Virat Kohli,@ShuklaRajiv Thank you Sir for the wishes.
Virat Kohli,@praful_patel Thank you Praful Sir
Virat Kohli,@sidkaul22 Thanks Sid
Virat Kohli,@y_umesh Thanks Umeya
Virat Kohli,@cheteshwar1 Thanks for the wishes Puji.
Virat Kohli,@virendersehwag Thank you Viru bhai
Virat Kohli,@RishabhPant17 Thanks Rishabh
Virat Kohli,@chetrisunil11 Thanks Skip for the wishes.
Virat Kohli,@mayankcricket Thanks for the wishes Mayank
Virat Kohli,@robbieuthappa Thank you Robby!!
Virat Kohli,@mandeeps12 Thanks Mandy
Virat Kohli,@klrahul11 Thanks KL
Virat Kohli,@ajinkyarahane88 Thanks Jinks
Virat Kohli,@sachin_rt Thank you Paji for your wishes.
Virat Kohli,@ImRo45 Thanks Rohit
Virat Kohli,@YUVSTRONG12 Uparwaale ke diye sab din mehr hain paji. Rab rakha. Lots of love to you always 🙏😇
Virat Kohli,@harbhajan_singh Thanks Bhaiji Pa
Virat Kohli,@yuzi_chahal Thanks Yuzi
Virat Kohli,@BhuviOfficial Thanks Bhuvi!
Virat Kohli,@ashwinravi99 Thanks Ash
Virat Kohli,What a blessing to be able to visit such divine places with my soulmate. Also thank you everyone for your kind wish… https://t.co/Wx3NZsOY6f
Virat Kohli,"My journey and life's lessons explained to a 15-year old me. Well, I tried my best writing this down. Do give it a… https://t.co/xpjDb32BSk"
Virat Kohli,"Puma always stepping up their sneaker game 🔥

Loved the new RS 9.8 from the PUMA x TETRIS Collab 💯 Grab yours at se… https://t.co/bgvXBVXxoM"
Virat Kohli,A good cover drive is therapeutic 🙌🏼 https://t.co/ERtGhltAR2
Virat Kohli,"When the tribe comes together, everything goes perfectly WROGN. 👌

Had a great time shooting for @StayWrogn #AW19… https://t.co/ZcotB5TF1a"
Virat Kohli,Caption this 😉 https://t.co/0d5cdmMfyQ
Virat Kohli,"So here it is! With every festive combo purchase, you stand a chance to win a miniature bat, signed by me.

So hurr… https://t.co/vyWA0hXTuS"
Virat Kohli,But before that here's what my friends at @MuveAcoustics did to celebrate the  #GiftOfPureSound… https://t.co/z1bP7bhkto
Virat Kohli,I've got something special to add to your festive celebrations. Stay tuned to this space to find out more.… https://t.co/62FkRUBhRI
Virat Kohli,Happy Diwali to everyone. May the Festival of Lights light up your lives and bring more love and peace to all 🙏😇❤️ https://t.co/36Gr0aA6ae
Virat Kohli,Beautiful thing about sport is that rivalries stay on field and just with a smile &amp; an open mind all tension betwee… https://t.co/ucjNdGkHB0
Virat Kohli,"Back at it, surprising those shopping #Oceanone8 😁. Had a good time interacting with everyone. Thanks… https://t.co/ujcADoLU95"
Virat Kohli,😍❤️ @AnushkaSharma https://t.co/0IrJvzKu6N
Virat Kohli,"This superhero is capable of doing things even I can't! 😍

Watch the brand-new animated series #SuperV airing on my… https://t.co/0sftxLCpFJ"
Virat Kohli,The new Audi A6 is here and there isn’t a better way to start this year’s festivities. It was a pleasure being at t… https://t.co/f2diWCYFEW
Virat Kohli,Wishing the fans and @FCGoaOfficial all the very best as we kickstart the season of the @IndSuperLeague 👍  I'll be… https://t.co/F1fwONyoss
Virat Kohli,#WaybackWednesday https://t.co/2pKm5N3a8V
Virat Kohli,"Loved the documentary James, glad you put it out there. @lightningwilks https://t.co/x7AkCr5R5Z"
Virat Kohli,Saw game changers on Netflix. Being a vegetarian athlete has made me realise what I have believed all these years r… https://t.co/FNCNwMIAPR
Virat Kohli,"Now that's a good idea to test the Air Conditioning by getting more Virats in a room 🙃 Agree? 

Glad to be a part o… https://t.co/zxdMGF3VRA"
Virat Kohli,"So proud of this amazing team and the hard work which is put in day in and day out.
Onwards and upwards 💯💪 https://t.co/NRd7A0HmqD"
Virat Kohli,Positive spirits in today's training session. All set for tomorrow! 💪🏼 https://t.co/BieZYpeiIo
Virat Kohli,The ones who fast together laugh together ❤️😃. Happy karvachauth 😇 https://t.co/7KQXp0Jkcc
Virat Kohli,You and your friend could win an all-expense-paid trip to New Zealand! 👍 Follow the instructions in the video to kn… https://t.co/TdtBFrwelO
Virat Kohli,Don't worry be happy! 😃 https://t.co/siBUB5Y9Tl
Virat Kohli,"When the Wrogn side beckons, ride into it with laughter and a spirit of adventure.😉 @StayWrogn AW'19 collection out… https://t.co/QijX1uFroy"
Virat Kohli,Great team effort and spirit shown by the boys. 🇮🇳  #INDvSA https://t.co/oexEQLzNTq
Virat Kohli,Happy bday mad one. 💪😘 https://t.co/KBzqkym9Of
Virat Kohli,"Special win in Vizag. 🇮🇳
On to the next one now! 💪 https://t.co/KbQZR7bgnP"
Virat Kohli,Always looking forward to Test Cricket! 🏏 https://t.co/Mx98AP34og
Virat Kohli,"Being restless is no more uncomfortable 👊  

https://t.co/ajb2feiae2

#one8innerwear #TheBigBillionDays @Flipkart https://t.co/HhDdyjEZBK"
Virat Kohli,Glad to be back for the 2nd edition of @sportshonours . A good initiative to honour those who won laurels for the c… https://t.co/z9Q4VkCG4P
Virat Kohli,❤️😎 @sportshonours https://t.co/8f76vrKcr6
Virat Kohli,"It was a special day interacting with the #ViratKohliFoundation athletes.
With discpline, determination and dedicat… https://t.co/ohxnRYhjCy"
Virat Kohli,Excited to be a part of @FCGoaOfficial jersey launch for the season. 🔥 The home kit looks vibrant and resonates wit… https://t.co/qh9cSZpj1i
Virat Kohli,🇮🇳🤝 https://t.co/sOt7s7JaKP
Virat Kohli,Me looking at my younger self going 🙅‍♂️🤦‍♂️. #throwback #16yearsold https://t.co/EMFtD7TMnl
Virat Kohli,"Superb performance by @Phogat_Vinesh, for winning the Bronze medal🥉at the World Championships and congratulations o… https://t.co/D41tzhhHlI"
Virat Kohli,"I love this game 💙
See you in Bengaluru 🙏🏼 #INDvSA https://t.co/R07Dz4VFlF"
Virat Kohli,🥶❄. Pic credit once again @AnushkaSharma 😍❤ https://t.co/yY4PMAuiGq
Virat Kohli,"Wishing our honourable Prime Minister, @narendramodi ji a very happy birthday. Wish you all the good health and suc… https://t.co/BXsXDkhGsu"
Virat Kohli,"T H I S made my day! 👏 Excited to reveal the No Gas range of #one8Fragrances. For exclusive launch offers, check… https://t.co/RxfrsYuHWk"
Virat Kohli,Mohali bound ✈ @hardikpandya7 #travelinstyle https://t.co/6jMXP7Katm
Virat Kohli,Caught in the moment. Pic credit @AnushkaSharma ♥️ https://t.co/hX3DzidDr0
Virat Kohli,"Eyes on the ball! 👀
#IndvSA https://t.co/ULnzeVsAhb"
Virat Kohli,"🔄  ǝqıɹʇuƃoɹʍ# https://t.co/jP3LrKr1sG oʇ ɹǝʌo pɐǝɥ ʇsnɾ ˙sıɥʇ pɐǝɹ noʎ ʍoɥ ɹǝʇʇɐɯ ʇ,usǝop https://t.co/ry38BNHvN0"
Virat Kohli,Thank you @delhi_cricket and @BCCI for bestowing this honour upon me. The pavilion will remind me of my journey in… https://t.co/wLjDw54NMV
Virat Kohli,Ready to roll. @one8Select 👀👞 https://t.co/Wyew4GVV1F
Virat Kohli,"A game I can never forget. Special night. This man, made me run like in a fitness test 😄 @msdhoni 🇮🇳 https://t.co/pzkr5zn4pG"
Virat Kohli,Our actions can make a big difference. Let's give back to the environment by making the right choices. ♻️ See you g… https://t.co/KjjPtgXMDj
Virat Kohli,❤️ https://t.co/i66CMDsmxV
Virat Kohli,"Let's Go #BlueTigers 💪
Goodluck to the @IndianFootball team for the game against Qatar!  #QATIND #BackTheBlue"
Virat Kohli,Classy and elegant 👌Dress up for the occasion and let your style make a statement. Check out the latest @Manyavar_… https://t.co/50BK3U7bB9
Virat Kohli,Major announcement coming your way. 📢 Are you up for it? Watch this space tomorrow for more details.… https://t.co/He5XKsH8JN
Virat Kohli,👀💫 https://t.co/BkbkaM0ebJ
Virat Kohli,Let's break free and unleash the madness. It's time to join THE WROGN TRIBE. 😉 Head over to https://t.co/jP3LrKr1sG… https://t.co/JeqXn06VGI
Virat Kohli,"There's nothing like failure in science, we experiment &amp; we gain. Massive respect for the scientists at #ISRO who w… https://t.co/2XQXr1mvep"
Virat Kohli,Watch Graham rocking the #Pumaone8 collection and how we take #one8 global soon! 🌍 What's say @PUMA? 😄 https://t.co/k8fr9b7wfd
Virat Kohli,"RT @StarSportsIndia: Ball Adams: What do you see in my future?
Ballaram: ☁☁, coz hawa mein udoge toh badal toh dikhenge! 🤭

But @imVkohli k…"
Virat Kohli,"As long as we look within, we won't need to seek anything outside. 💫 https://t.co/CvUVElZwjm"
Virat Kohli,@SDhawan25 Thanks Jatt ji 👍🏼
Virat Kohli,Healthy eating is an integral part of a healthy lifestyle. Congratulations to @drharshvardhan and the @fssaiindia t… https://t.co/SvgdnlZOyM
Virat Kohli,"Feels great to get win our first series in the Test Championship. 💪🏼
Thorough performance by the team overall, bles… https://t.co/RVhtP2NkEx"
Virat Kohli,Looking at the bright side ... always 😎💫  @MuveAcoustics https://t.co/iQsShy2x61
Virat Kohli,"Take a step, spread the joy. 😊 Go to any @PUMA India store or https://t.co/4XujqXrSSX and make it happen. 🙏🏼… https://t.co/4qneCo60bG"
Virat Kohli,"More than a football club, this is a family that unites all Goans across the world. Happy 5 years @FCGoaOfficial 🙏🏼… https://t.co/B7l7oekHVN"
Virat Kohli,"Also, Congratulations to @Pvsindhu1 for winning first ever Gold for India 🇮🇳at the #BWFWorldChampionships. We are proud of you."
Virat Kohli,"And congratulations to @nagalsumit for qualifying for the #USOpen. A humongous task facing the great @rogerfederer,… https://t.co/V9tMl3LYdw"
Virat Kohli,Clinical Victory and outstanding bowling effort! 🙌🏻 https://t.co/R0albJnEbz
Virat Kohli,"Shocked &amp; saddened to hear about the passing away of Shri Arun Jaitley ji. He was genuinely a good person, always w… https://t.co/k78CTtPIvP"
Virat Kohli,Stunning day at the beach with the boys 🇮🇳👌😎 https://t.co/38RdWLrCti
Virat Kohli,I never seem to run out of excuses to drive an Audi. 😄 Here are a few of them! 🤓 #Ad https://t.co/q0z8FWmXJG
Virat Kohli,"From starting as a teenager on the same day in 2008 to reflecting on the journey 11 years after, I couldn't have dr… https://t.co/xQmP9OtDab"
Virat Kohli,"Here's something special from @remit2india to all Indian fans across the globe who always support us. 😊🙏🏼
.
Use the… https://t.co/fnrnpJtNlU"
Virat Kohli,Great win last night and top batting in both games by this dude 🤙😎 https://t.co/qwmKqVLdTW
Virat Kohli,Wishing every Indian a Happy Independence Day. Let's work together towards progress of our country and create the I… https://t.co/8rGRse9FWk
Virat Kohli,"May this Eid bring joy, happiness and peace in your life. #EidAdhaMubarak"
Virat Kohli,Top win and top bowling from this guy . 🇮🇳👍 https://t.co/TX5FkhpTCX
Virat Kohli,"Better late than never.🏏😎
#BottleCapChallenge https://t.co/mjrStZxxTi"
Virat Kohli,"Always take more time to get the technique right before wanting to take the weight up. Same exercise 3 years apart,… https://t.co/k5mHRIRnjd"
Virat Kohli,"Deeply saddened by the news of Sushma Ji's demise, may her soul rest in peace. 🙏🏼"
Virat Kohli,Top win. Onto the odis now. 🇮🇳👏 https://t.co/OlpN670B9Y
Virat Kohli,"A true champion of the game. 
Happy retirement to the pace machine @DaleSteyn62 🙏🏼💯"
Virat Kohli,"With the biggest BOSS! 🙌
@ivivianrichards https://t.co/dy6EhFJvBQ"
Virat Kohli,"Of food experiences and endless stories, #one8commune is the new ensemble. 🍜🍝🥘 Feel the joy of communing with a glo… https://t.co/MIVQ0WkrXF"
Virat Kohli,SQUAD 👊💯 https://t.co/2uBjgiPjIa
Virat Kohli,Here's something to make the #one8 (1/8) day special! 😃 Top stuff @nikkfreestyler #postguru 💯#PlayTheDay… https://t.co/8x0E95Xqom
Virat Kohli,"I'm always on the go, so I need a little bit extra. #Wellman vitamins &amp; minerals help me stay in top shape and alwa… https://t.co/EJ3sqf8G5N"
Virat Kohli,Miami bound 😎💪🇮🇳 https://t.co/ywIh0ePTuZ
Virat Kohli,"Did you see what the future looks like? Follow @philipsindia to know how #OneBladeDoesItAll and see me style, trim… https://t.co/qXNbwlMIy4"
Virat Kohli,"@imjadeja is a game changer in the future too. 😄 Jaddu, I think it's time to reveal our secret weapon?… https://t.co/s7A2VRRnft"
Virat Kohli,Honoured to be a part of such a special evening at @ProKabaddi yesterday. Jai Hind 🇮🇳 https://t.co/gr6PFzRMr1
Virat Kohli,"Kabaddi, #IsseToughKuchNahi! Who is joining me in Mumbai to witness this LIVE?
Watch me at tonight's @ProKabaddi ga… https://t.co/RWBeVrnSnZ"
Virat Kohli,Make a lasting impression wherever you go. 😎 Check out my line of #one8Fragrances on https://t.co/2q89Gi4Esu and ge… https://t.co/am4FgHXZMS
Virat Kohli,"We will never forget all the sacrifices you made for us. Respect, Love, Salute. 🇮🇳 #JaiHind #KargilVijayDiwas"
Virat Kohli,Positivity attracts positivity. Your choice defines your outcome. 🙏😇 #BTS https://t.co/koj95Ycgrc
Virat Kohli,"Another historic and proud moment for the nation as the #Chandrayaan 2 is launched 🙏🏻 Jai Hind 🇮🇳
#ISRO #IndiaMoonMission"
Virat Kohli,Phenomenal achievement by our golden girl @Himadas8. You are certainly making us proud. Hats off to your spirit. Wi… https://t.co/SqAou0HjzG
